167,1991-08-14,158.3,158.63,158.11,158.63,5480,2929000
168,1991-08-15,159.92,160.21,158.63,160.21,1537,850000
169,1991-08-16,161.56,161.6,160.21,161.6,984,581000
170,1991-08-19,163.21,163.21,161.6,163.21,985,614000
171,1991-08-20,164.74,164.84,163.21,164.84,573,388000
172,1991-08-21,166.49,166.49,164.84,166.49,3411,2106000
173,1991-08-22,167.81,168.16,166.49,168.16,1296,845000
174,1991-08-23,169.81,169.81,168.16,169.81,605,502000
175,1991-08-26,171.51,171.51,169.81,171.51,643,518000
176,1991-08-27,173.06,173.19,171.51,173.19,796,520000
177,1991-08-28,174.82,174.92,173.19,174.92,804,511000
178,1991-08-29,176.53,176.66,174.92,176.66,2608,1629000
179,1991-08-30,178.2,178.43,176.66,178.43,6759,4219000
180,1991-09-02,180.08,180.22,178.43,180.22,1408,886000
181,1991-09-03,181.71,181.97,180.22,181.97,1475,940000
182,1991-09-04,183.66,183.69,181.97,183.69,650,470000
183,1991-09-05,185.48,185.51,183.69,185.51,1514,1095000
184,1991-09-06,187.09,187.36,185.51,187.36,2765,1761000
185,1991-09-09,189.1,189.24,187.36,189.24,3552,2349000
186,1991-09-10,190.98,190.98,188.19,188.33,33434,21507000
187,1991-09-11,187.29,187.29,186.86,187.22,21392,14677000
188,1991-09-12,186.22,187.4,186.07,186.22,19699,16265000
189,1991-09-13,188.0,188.04,185.01,187.79,37434,24035000
190,1991-09-16,189.55,189.66,187.79,189.66,9933,6343000
191,1991-09-17,191.16,191.18,188.28,188.65,28829,18623000
192,1991-09-18,187.26,188.59,187.18,187.63,15822,11015000
193,1991-09-19,187.65,189.21,186.49,186.88,23439,14607000
194,1991-09-20,185.77,187.21,185.66,185.92,12075,7417000
195,1991-09-23,185.0,185.92,184.71,185.0,4034,2806000
196,1991-09-24,183.96,185.04,183.69,184.08,1426,1002000
197,1991-09-25,182.8,184.08,182.8,183.19,1389,934000
198,1991-09-26,182.21,183.19,181.93,182.33,6541,4620000
199,1991-09-27,183.12,183.89,181.19,181.82,33728,20416000
200,1991-09-30,180.28,181.95,180.27,180.92,25594,22336000
201,1991-10-03,181.55,182.48,179.8,182.48,18741,12329000
202,1991-10-04,184.29,184.29,183.59,184.29,7360,5039000
203,1991-10-07,185.95,186.0,185.41,186.0,11369,7291000
204,1991-10-08,187.59,187.61,186.0,187.49,23745,15241000
205,1991-10-09,188.49,189.12,186.31,189.12,20989,13440000
206,1991-10-10,190.71,191.01,189.12,191.01,6638,4333000
207,1991-10-11,192.84,192.88,191.01,192.85,10981,7251000
208,1991-10-14,194.06,194.69,192.32,194.67,21493,13948000
209,1991-10-15,196.58,196.61,194.67,196.61,11002,7265000
210,1991-10-16,198.51,198.57,196.61,198.57,9562,6273000
211,1991-10-17,200.5,200.51,198.57,200.51,6077,4136000
212,1991-10-18,202.5,202.51,200.51,202.51,2968,2384000
213,1991-10-21,204.53,204.53,202.51,204.53,3537,2514000
214,1991-10-22,206.06,206.53,204.53,206.53,2128,1521000
215,1991-10-23,208.06,208.25,206.53,208.25,2623,1980000
216,1991-10-24,210.2,210.2,208.25,210.07,19357,13174000
217,1991-10-25,210.34,211.97,209.71,211.86,32650,22263000
218,1991-10-28,213.5,213.98,211.86,213.98,3217,2357000
219,1991-10-29,215.63,215.78,213.98,215.78,2697,2069000
220,1991-10-30,216.37,216.43,215.78,216.43,2380,1814000
221,1991-10-31,218.59,218.6,216.43,218.6,3929,2914000
222,1991-11-01,220.71,220.72,218.6,220.72,5906,4313000
223,1991-11-04,222.77,222.77,220.79,222.77,4474,3352000
224,1991-11-05,224.44,224.65,222.77,224.65,2805,2225000
225,1991-11-06,226.83,226.88,224.65,226.88,2848,2188000
226,1991-11-07,228.93,228.93,226.88,228.93,4833,4085000
227,1991-11-08,230.99,231.22,228.93,231.22,14406,11039000
228,1991-11-11,233.48,233.55,231.22,233.55,2474,2130000
229,1991-11-12,235.75,235.8,233.55,235.8,895,914000
230,1991-11-13,236.51,236.67,235.8,236.67,799,879000
231,1991-11-14,237.39,237.45,236.67,237.45,862,940000
232,1991-11-15,238.25,238.25,237.45,238.25,2058,1914000
233,1991-11-18,240.04,240.62,238.25,240.62,1885,1534000
234,1991-11-19,242.24,242.24,240.62,242.24,2310,2040000
235,1991-11-20,244.5,244.5,242.24,244.5,2325,1929000
236,1991-11-21,246.26,246.31,244.5,246.31,2155,2030000
237,1991-11-22,248.24,248.53,246.31,248.53,2133,1954000
238,1991-11-25,250.84,250.85,248.53,250.85,2331,1963000
239,1991-11-26,252.9,252.97,250.85,252.97,2454,2326000
240,1991-11-27,255.27,255.45,252.97,255.45,2120,1756000
241,1991-11-28,257.28,257.35,255.45,257.35,2502,2251000
242,1991-11-29,259.68,259.85,257.35,259.6,33695,28453000
243,1991-12-02,261.78,262.19,259.67,262.19,19128,16310000
244,1991-12-03,264.64,264.81,262.19,264.81,1101,1207000
245,1991-12-04,265.53,265.77,264.81,265.77,742,903000
246,1991-12-05,266.48,266.66,265.77,266.66,2050,2100000
247,1991-12-06,269.34,269.35,266.66,269.35,1613,1798000
248,1991-12-09,270.27,270.27,269.35,270.27,1631,1648000
249,1991-12-10,270.27,272.91,270.27,272.91,516,665000
