258,2006-04-05,15y,3.37
259,2006-04-05,20y,3.5958
260,2006-04-05,30y,3.71
261,2006-04-06,0d,1.54
262,2006-04-06,6m,1.9598
263,2006-04-06,1y,2.0966
264,2006-04-06,3y,2.5301
265,2006-04-06,5y,2.7947
266,2006-04-06,7y,3.0552
267,2006-04-06,10y,3.1887
268,2006-04-06,15y,3.36
269,2006-04-06,20y,3.6
270,2006-04-06,30y,3.71
271,2006-04-07,0d,1.53
272,2006-04-07,6m,1.91
273,2006-04-07,1y,2.0696
274,2006-04-07,3y,2.5254
275,2006-04-07,5y,2.771
276,2006-04-07,7y,3.0526
277,2006-04-07,10y,3.1414
278,2006-04-07,15y,3.36
279,2006-04-07,20y,3.6143
280,2006-04-07,30y,3.71
281,2006-04-10,0d,1.53
282,2006-04-10,6m,1.9063
283,2006-04-10,1y,2.0254
284,2006-04-10,3y,2.52
285,2006-04-10,5y,2.8233
286,2006-04-10,7y,3.03
287,2006-04-10,10y,3.16
288,2006-04-10,15y,3.41
289,2006-04-10,20y,3.6144
290,2006-04-10,30y,3.72
291,2006-04-11,0d,1.55
292,2006-04-11,6m,1.9259
293,2006-04-11,1y,2.03
294,2006-04-11,3y,2.5383
295,2006-04-11,5y,2.8588
296,2006-04-11,7y,3.0595
297,2006-04-11,10y,3.1692
298,2006-04-11,15y,3.44
299,2006-04-11,20y,3.63
300,2006-04-11,30y,3.74
301,2006-04-12,0d,1.56
302,2006-04-12,6m,1.9463
303,2006-04-12,1y,2.0415
304,2006-04-12,3y,2.5444
305,2006-04-12,5y,2.8593
306,2006-04-12,7y,3.0597
307,2006-04-12,10y,3.1819
308,2006-04-12,15y,3.45
309,2006-04-12,20y,3.6218
310,2006-04-12,30y,3.749
311,2006-04-13,0d,1.57
312,2006-04-13,6m,1.9719
313,2006-04-13,1y,2.0839
314,2006-04-13,3y,2.5405
315,2006-04-13,5y,2.8295
316,2006-04-13,7y,3.0674
317,2006-04-13,10y,3.1804
318,2006-04-13,15y,3.45
319,2006-04-13,20y,3.63
320,2006-04-13,30y,3.7607
321,2006-04-14,0d,1.58
322,2006-04-14,6m,1.9
323,2006-04-14,1y,2.0641
324,2006-04-14,3y,2.551
325,2006-04-14,5y,2.8408
326,2006-04-14,7y,3.05
327,2006-04-14,10y,3.18
328,2006-04-14,15y,3.455
329,2006-04-14,20y,3.65
330,2006-04-14,30y,3.76
331,2006-04-17,0d,1.6
332,2006-04-17,6m,1.92
333,2006-04-17,1y,2.0943
334,2006-04-17,3y,2.57
335,2006-04-17,5y,2.8325
336,2006-04-17,7y,3.09
337,2006-04-17,10y,3.23
338,2006-04-17,15y,3.52
339,2006-04-17,20y,3.7
340,2006-04-17,30y,3.8
341,2006-04-18,0d,1.62
342,2006-04-18,6m,1.95
343,2006-04-18,1y,2.1
344,2006-04-18,3y,2.58
345,2006-04-18,5y,2.8948
346,2006-04-18,7y,3.13
347,2006-04-18,10y,3.26
348,2006-04-18,15y,3.58
349,2006-04-18,20y,3.73
350,2006-04-18,30y,3.8211
351,2006-04-19,0d,1.63
352,2006-04-19,6m,2.05
353,2006-04-19,1y,2.15
354,2006-04-19,3y,2.62
