1638,2011-03-01,300029,"380,588.60",90.93,0.02,"4,360.84",1.15,"7,904.21",2.08,"73,406.64",19.29,"48,862.48",12.84,"245,963.50",64.63
1639,2011-03-01,300030,"45,786.57",10.25,0.02,"1,762.69",3.85,"4,562.54",9.96,"19,720.75",43.07,"9,122.65",19.92,"10,607.70",23.17
1640,2011-03-01,300031,"30,716.73",14.07,0.05,"1,957.68",6.37,"4,531.37",14.75,"14,393.75",46.86,"5,637.43",18.35,"4,182.43",13.62
1641,2011-03-01,300032,"97,405.53",12.06,0.01,"3,297.86",3.39,"5,027.70",5.16,"34,369.93",35.29,"17,477.36",17.94,"37,220.61",38.21
1642,2011-03-01,300033,"120,524.32",15.82,0.01,"4,411.98",3.66,"9,830.81",8.16,"46,327.95",38.44,"23,462.99",19.47,"36,474.77",30.26
1643,2011-03-01,300034,"54,291.36",10.65,0.02,"2,125.83",3.92,"5,783.89",10.65,"24,085.04",44.36,"10,826.55",19.94,"11,459.40",21.11
1644,2011-03-01,300035,"61,644.96",9.14,0.01,"3,224.81",5.23,"3,968.54",6.44,"26,555.40",43.08,"10,728.64",17.40,"17,158.42",27.83
1645,2011-03-01,300036,"51,953.57",9.37,0.02,"1,818.41",3.50,"5,229.60",10.07,"22,641.90",43.58,"10,106.07",19.45,"12,148.21",23.38
1646,2011-03-01,300037,"107,025.71",14.00,0.01,"4,628.28",4.32,"6,842.70",6.39,"45,812.82",42.81,"19,558.96",18.28,"30,168.96",28.19
1647,2011-03-01,300038,"47,056.31",20.42,0.04,"2,472.51",5.25,"6,171.34",13.11,"19,256.24",40.92,"7,329.99",15.58,"11,805.82",25.09
1648,2011-03-01,300039,"84,246.60",6.19,0.01,"3,141.36",3.73,"4,297.83",5.10,"28,170.90",33.44,"14,086.39",16.72,"34,543.91",41.00
1649,2011-03-01,300040,"36,104.39",21.40,0.06,"2,541.69",7.04,"5,978.40",16.56,"18,151.92",50.28,"6,212.59",17.21,"3,198.39",8.86
1650,2011-03-01,300041,"75,551.55",14.19,0.02,218.83,0.29,"4,463.83",5.91,"25,960.01",34.36,"15,486.10",20.50,"29,408.58",38.93
1651,2011-03-01,300042,"77,469.18",13.09,0.02,"2,350.31",3.03,"6,645.10",8.58,"30,150.24",38.92,"14,490.90",18.71,"23,819.54",30.75
1652,2011-03-01,300043,"43,415.75",53.38,0.12,"1,958.83",4.51,"2,993.06",6.89,"18,597.41",42.84,"7,997.70",18.42,"11,815.37",27.21
1653,2011-03-01,300044,"93,145.23",16.35,0.02,"6,225.43",6.68,"7,428.86",7.98,"41,666.16",44.73,"13,355.26",14.34,"24,453.17",26.25
1654,2011-03-01,300045,"61,251.11",12.03,0.02,"4,140.04",6.76,"5,115.80",8.35,"29,091.42",47.50,"10,853.63",17.72,"12,038.19",19.65
1655,2011-03-01,300046,"77,394.78",9.98,0.01,"2,482.93",3.21,"5,370.26",6.94,"31,430.24",40.61,"14,282.72",18.45,"23,818.65",30.78
1656,2011-03-01,300047,"64,823.68",8.16,0.01,"1,703.16",2.63,"5,687.35",8.77,"26,703.88",41.19,"12,062.41",18.61,"18,658.72",28.78
1657,2011-03-01,300048,"193,387.54",17.43,0.01,"1,933.17",1.00,"12,687.54",6.56,"71,910.99",37.18,"37,070.01",19.17,"69,768.39",36.08
1658,2011-03-01,300049,"34,650.74",10.56,0.03,"1,216.82",3.51,"2,888.57",8.34,"14,595.13",42.12,"6,577.42",18.98,"9,362.25",27.02
1659,2011-03-01,300050,"218,492.69",20.62,0.01,570.89,0.26,"14,767.42",6.76,"62,124.35",28.43,"40,898.79",18.72,"100,110.63",45.82
1660,2011-03-01,300051,"48,879.55",7.00,0.01,"2,385.51",4.88,"5,114.07",10.46,"23,510.16",48.10,"9,393.81",19.22,"8,469.01",17.33
1661,2011-03-01,300052,"41,428.56",21.02,0.05,"2,373.45",5.73,"6,052.86",14.61,"18,290.31",44.15,"7,970.29",19.24,"6,720.64",16.22
1662,2011-03-01,300053,"37,178.38",8.93,0.02,"2,517.63",6.77,"3,243.05",8.72,"18,251.29",49.09,"5,378.92",14.47,"7,778.56",20.92
1663,2011-03-01,300054,"75,899.48",10.12,0.01,223.44,0.29,"4,302.55",5.67,"26,042.33",34.31,"15,619.31",20.58,"29,701.71",39.13
1664,2011-03-01,300055,"54,033.30",6.09,0.01,90.77,0.17,363.77,0.67,"18,128.28",33.55,"8,626.19",15.96,"26,818.19",49.63
1665,2011-03-01,300056,"20,493.37",3.47,0.02,938.19,4.58,"1,411.09",6.89,"8,872.99",43.30,"4,070.70",19.86,"5,196.93",25.36
1666,2011-03-01,300057,"100,037.56",11.87,0.01,"2,999.54",3.00,"8,518.14",8.51,"41,525.64",41.51,"19,741.60",19.73,"27,240.77",27.23
1667,2011-03-01,300058,"58,513.47",4.27,0.01,907.75,1.55,"2,818.46",4.82,"16,522.76",28.24,"11,236.29",19.20,"27,023.94",46.18
1668,2011-03-01,300059,"116,608.55",18.06,0.02,"6,629.71",5.69,"8,264.22",7.09,"44,312.79",38.00,"19,024.80",16.32,"38,358.97",32.90
1669,2011-03-01,300061,"17,092.99",3.54,0.02,"1,066.66",6.24,"1,324.69",7.75,"7,931.38",46.40,"2,752.02",16.10,"4,014.70",23.49
1670,2011-03-01,300062,"13,999.57",2.02,0.01,535.66,3.83,"1,505.08",10.75,"6,809.28",48.64,"2,577.53",18.41,"2,570.00",18.36
1671,2011-03-01,300063,"26,496.31",5.48,0.02,"1,301.07",4.91,"2,514.21",9.49,"12,712.68",47.98,"4,908.15",18.52,"5,054.72",19.08
1672,2011-03-01,300064,"126,421.28",20.31,0.02,"4,975.94",3.94,"7,501.11",5.93,"48,251.49",38.17,"21,781.60",17.23,"43,890.83",34.72
1673,2011-03-01,300065,"29,899.69",8.90,0.03,"2,612.24",8.74,"2,982.42",9.97,"14,801.94",49.51,"4,713.15",15.76,"4,781.05",15.99
1674,2011-03-01,300066,"40,476.02",7.93,0.02,454.08,1.12,"3,789.97",9.36,"18,826.84",46.51,"8,341.24",20.61,"9,055.96",22.37
1675,2011-03-01,300067,"22,629.71",10.97,0.05,"1,294.92",5.72,"3,469.86",15.33,"10,156.74",44.88,"4,291.18",18.96,"3,406.03",15.05
1676,2011-03-01,300068,"73,413.28",14.95,0.02,"2,448.35",3.34,"6,898.41",9.40,"34,889.32",47.52,"14,722.58",20.05,"14,439.67",19.67
1677,2011-03-01,300069,"23,195.30",4.71,0.02,820.99,3.54,"2,368.67",10.21,"11,738.32",50.61,"4,673.16",20.15,"3,589.45",15.47
1678,2011-03-01,300070,"170,727.67",9.28,0.01,330.17,0.19,"1,814.52",1.06,"63,913.51",37.44,"31,999.60",18.74,"72,660.60",42.56
1679,2011-03-01,300071,"35,474.40",11.25,0.03,"1,630.30",4.60,"4,350.64",12.26,"15,755.57",44.41,"6,720.87",18.95,"7,005.76",19.75
1680,2011-03-01,300072,"90,777.62",14.60,0.02,"4,524.61",4.98,"6,323.84",6.97,"41,083.51",45.26,"16,107.77",17.74,"22,723.30",25.03
1681,2011-03-01,300073,"35,672.08",6.69,0.02,"1,996.59",5.60,"2,640.05",7.40,"15,418.37",43.22,"6,396.52",17.93,"9,213.86",25.83
1682,2011-03-01,300074,"266,925.81",47.27,0.02,"15,295.08",5.73,"19,095.85",7.15,"108,260.74",40.56,"48,167.43",18.05,"76,059.45",28.49
1683,2011-03-01,300075,"27,792.05",4.97,0.02,360.48,1.30,"1,978.57",7.12,"11,323.30",40.74,"5,398.21",19.42,"8,726.51",31.40
1684,2011-03-01,300076,"51,545.38",11.35,0.02,"2,397.02",4.65,"5,973.70",11.59,"25,625.04",49.71,"9,282.67",18.01,"8,255.61",16.02
1685,2011-03-01,300077,"279,736.56",19.33,0.01,494.76,0.18,"2,424.55",0.87,"118,269.27",42.28,"58,132.00",20.78,"100,396.65",35.89
1686,2011-03-01,300078,"302,088.83",47.87,0.02,"1,399.17",0.46,"39,005.46",12.91,"102,082.45",33.79,"62,584.81",20.72,"96,969.07",32.10
1687,2011-03-01,300079,"132,089.11",20.22,0.02,586.36,0.44,"13,991.55",10.59,"57,119.40",43.24,"29,907.92",22.64,"30,463.65",23.06
1688,2011-03-01,300080,"122,306.30",6.25,0.01,183.27,0.15,"5,466.86",4.47,"36,323.37",29.70,"24,734.45",20.22,"55,592.10",45.45
1689,2011-03-01,300081,"20,891.92",5.12,0.02,917.30,4.39,"2,567.07",12.29,"10,225.75",48.95,"4,118.52",19.71,"3,058.16",14.64
1690,2011-03-01,300082,"159,340.90",22.30,0.01,489.85,0.31,"7,446.43",4.67,"52,548.78",32.98,"32,502.71",20.40,"66,330.83",41.63
1691,2011-03-01,300083,"33,167.01",5.26,0.02,"1,045.10",3.15,"1,540.70",4.65,"13,194.04",39.78,"6,046.19",18.23,"11,335.72",34.18
1692,2011-03-01,300084,"21,620.61",4.62,0.02,760.97,3.52,"1,113.93",5.15,"8,972.00",41.50,"3,881.55",17.95,"6,887.55",31.86
1693,2011-03-01,300085,"98,768.24",20.93,0.02,"4,485.52",4.54,"6,809.11",6.89,"42,010.28",42.53,"16,989.15",17.20,"28,453.25",28.81
1694,2011-03-01,300086,"216,894.64",27.72,0.01,699.09,0.32,"18,569.46",8.56,"88,799.91",40.94,"46,910.52",21.63,"61,887.93",28.53
1695,2011-03-01,300087,"79,929.06",17.48,0.02,"1,435.81",1.80,"8,186.29",10.24,"34,850.19",43.60,"15,168.96",18.98,"20,270.33",25.36
1696,2011-03-01,300088,"163,887.57",19.42,0.01,"3,325.36",2.03,"11,382.84",6.95,"63,970.80",39.03,"30,821.25",18.81,"54,367.90",33.17
1697,2011-03-01,300089,"50,782.83",13.12,0.03,"3,567.35",7.02,"4,761.34",9.38,"25,727.22",50.66,"7,795.27",15.35,"8,918.53",17.56
1698,2011-03-01,300090,"71,881.48",66.26,0.09,"3,023.31",4.21,"7,671.85",10.67,"29,656.37",41.26,"13,654.49",19.00,"17,809.20",24.78
1699,2011-03-01,300091,"177,201.54",17.00,0.01,"1,067.92",0.60,"13,497.75",7.62,"64,860.71",36.60,"36,403.03",20.54,"61,355.13",34.62
1700,2011-03-01,300092,"55,337.93",9.29,0.02,"3,533.08",6.38,"4,753.64",8.59,"25,130.80",45.41,"8,619.58",15.58,"13,291.53",24.02
1701,2011-03-01,300093,"91,612.51",19.86,0.02,"3,533.02",3.86,"7,751.81",8.46,"34,352.36",37.50,"16,423.13",17.93,"29,532.33",32.24
1702,2011-03-01,300094,"113,607.34",25.18,0.02,"4,718.00",4.15,"9,653.71",8.50,"40,806.34",35.92,"18,089.65",15.92,"40,314.46",35.49
1703,2011-03-01,300095,"32,137.53",7.00,0.02,"2,683.34",8.35,"3,424.52",10.66,"17,474.31",54.37,"5,278.00",16.42,"3,270.36",10.18
1704,2011-03-01,300096,"29,664.50",2.19,0.01,696.11,2.35,"1,034.82",3.49,"9,118.42",30.74,"5,897.96",19.88,"12,915.00",43.54
1705,2011-03-01,300097,"31,730.19",5.01,0.02,"1,173.74",3.70,"3,158.16",9.95,"14,465.22",45.59,"6,041.42",19.04,"6,886.64",21.70
1706,2011-03-01,300098,"33,489.52",6.20,0.02,"1,314.44",3.92,"2,953.45",8.82,"14,479.38",43.24,"6,236.84",18.62,"8,499.23",25.38
1707,2011-03-01,300099,"102,861.90",9.65,0.01,567.65,0.55,"1,326.46",1.29,"40,053.00",38.94,"20,127.22",19.57,"40,777.92",39.64
1708,2011-03-01,300100,"43,552.02",6.58,0.02,"1,812.90",4.16,"3,232.03",7.42,"20,611.33",47.33,"8,303.91",19.07,"9,585.27",22.01
1709,2011-03-01,300101,"38,876.06",9.25,0.02,220.69,0.57,"5,286.95",13.60,"13,259.70",34.11,"7,654.66",19.69,"12,444.81",32.01
1710,2011-03-01,300102,"123,444.69",11.18,0.01,272.86,0.22,"7,659.63",6.20,"28,992.07",23.49,"24,431.89",19.79,"62,077.06",50.29
1711,2011-03-01,300103,"22,870.29",4.03,0.02,"1,295.46",5.66,"1,594.13",6.97,"11,772.22",51.47,"3,450.86",15.09,"4,753.59",20.79
1712,2011-03-01,300104,"178,755.84",22.62,0.01,619.97,0.35,"13,415.59",7.50,"58,974.76",32.99,"35,688.84",19.97,"70,034.07",39.18
1713,2011-03-01,300105,"54,591.13",5.23,0.01,111.06,0.20,706.26,1.29,"16,211.79",29.70,"10,619.43",19.45,"26,937.37",49.34
1714,2011-03-01,300106,"44,063.94",15.33,0.03,"3,354.08",7.61,"7,217.23",16.38,"20,672.23",46.91,"7,073.80",16.05,"5,731.27",13.01
1715,2011-03-01,300107,"75,504.96",6.93,0.01,198.19,0.26,"4,212.14",5.58,"26,901.73",35.63,"15,867.01",21.01,"28,318.95",37.51
1716,2011-03-01,300108,"48,863.98",29.03,0.06,"2,429.51",4.97,"4,605.04",9.42,"22,543.46",46.14,"8,844.60",18.10,"10,412.33",21.31
1717,2011-03-01,300109,"28,431.29",4.43,0.02,209.51,0.74,"3,695.95",13.00,"13,294.17",46.76,"5,199.25",18.29,"6,027.99",21.20
1718,2011-03-01,300110,"50,242.53",22.53,0.04,"3,185.01",6.34,"8,132.88",16.19,"24,427.11",48.62,"8,962.93",17.84,"5,512.06",10.97
1719,2011-03-01,300111,"215,495.63",35.07,0.02,"6,911.30",3.21,"14,489.89",6.72,"81,502.82",37.82,"36,557.23",16.96,"75,999.33",35.27
1720,2011-03-01,300112,"25,451.37",7.45,0.03,"2,209.11",8.68,"2,718.05",10.68,"13,709.28",53.86,"3,555.90",13.97,"3,251.58",12.78
1721,2011-03-01,300113,"54,707.02",4.69,0.01,163.68,0.30,"4,115.68",7.52,"17,660.13",32.28,"11,363.07",20.77,"21,399.78",39.12
1722,2011-03-01,300114,"35,295.34",4.99,0.01,"1,280.57",3.63,"2,058.96",5.83,"15,861.97",44.94,"6,020.00",17.06,"10,068.85",28.53
1723,2011-03-01,300115,"85,118.30",11.44,0.01,263.84,0.31,"5,170.18",6.07,"28,900.39",33.95,"17,061.77",20.04,"33,710.69",39.60
1724,2011-03-01,300116,"38,162.76",8.06,0.02,"1,454.88",3.81,"4,537.53",11.89,"18,660.44",48.90,"6,634.01",17.38,"6,867.85",18.00
1725,2011-03-01,300117,"133,657.18",20.18,0.02,"3,339.77",2.50,"9,966.08",7.46,"48,950.71",36.62,"28,946.47",21.66,"42,433.96",31.75
1726,2011-03-01,300118,"453,491.92",45.15,0.01,"6,326.51",1.40,"31,909.15",7.04,"150,177.44",33.12,"93,039.01",20.52,"171,994.65",37.93
1727,2011-03-01,300119,"115,164.57",18.88,0.02,458.39,0.40,"10,945.18",9.50,"45,763.72",39.74,"24,274.22",21.08,"33,704.18",29.27
1728,2011-03-01,300120,"60,378.62",9.12,0.02,"1,820.12",3.01,"5,629.73",9.32,"28,731.02",47.58,"12,239.82",20.27,"11,948.81",19.79
1729,2011-03-01,300121,"70,423.99",16.51,0.02,"2,342.33",3.33,"6,039.82",8.58,"28,846.60",40.96,"15,286.60",21.71,"17,892.13",25.41
1730,2011-03-01,300122,"98,664.56",11.26,0.01,"3,081.57",3.12,"4,827.04",4.89,"40,890.20",41.44,"16,981.33",17.21,"32,873.16",33.32
1731,2011-03-01,300123,"43,616.73",9.63,0.02,"1,800.02",4.13,"2,779.02",6.37,"19,169.08",43.95,"7,717.36",17.69,"12,141.62",27.84
1732,2011-03-01,300124,"132,665.23",20.20,0.02,292.43,0.22,"1,478.70",1.11,"41,303.25",31.13,"24,990.04",18.84,"64,580.62",48.68
1733,2011-03-01,300125,"73,995.48",12.09,0.02,299.64,0.40,"7,760.89",10.49,"29,579.62",39.97,"15,597.55",21.08,"20,745.69",28.04
1734,2011-03-01,300126,"60,669.48",20.29,0.03,"2,107.78",3.47,"5,617.17",9.26,"25,367.35",41.81,"11,666.35",19.23,"15,890.54",26.19
1735,2011-03-01,300127,"82,218.57",19.24,0.02,"6,813.59",8.29,"7,609.90",9.26,"41,632.23",50.64,"12,490.39",15.19,"13,653.21",16.61
1736,2011-03-01,300128,"114,244.53",9.19,0.01,"4,375.18",3.83,"5,995.66",5.25,"41,856.45",36.64,"20,425.79",17.88,"41,582.25",36.40
1737,2011-03-01,300129,"114,957.23",18.27,0.02,"6,008.17",5.23,"8,506.25",7.40,"52,990.63",46.10,"19,449.16",16.92,"27,984.76",24.34
1738,2011-03-01,300130,"39,954.49",9.23,0.02,"2,406.32",6.02,"3,335.02",8.35,"19,513.95",48.84,"6,611.67",16.55,"8,078.30",20.22
1739,2011-03-01,300131,"85,977.03",12.71,0.01,954.51,1.11,"6,740.54",7.84,"34,744.89",40.41,"18,145.48",21.11,"25,378.92",29.52
1740,2011-03-01,300132,"63,450.98",6.98,0.01,"1,988.54",3.13,"3,536.62",5.57,"25,843.25",40.73,"11,936.83",18.81,"20,138.76",31.74
1741,2011-03-01,300133,"91,317.40",11.42,0.01,311.84,0.34,"8,357.52",9.15,"33,121.66",36.27,"19,313.98",21.15,"30,200.97",33.07
1742,2011-03-01,300134,"137,160.94",20.79,0.02,681.85,0.50,"10,965.50",7.99,"49,870.08",36.36,"28,701.75",20.93,"46,920.96",34.21
1743,2011-03-01,300135,"113,608.89",9.67,0.01,"2,564.33",2.26,"4,934.32",4.34,"36,850.66",32.44,"21,374.45",18.81,"47,875.46",42.14
1744,2011-03-01,300136,"51,537.42",4.83,0.01,129.29,0.25,"2,614.42",5.07,"15,407.21",29.90,"10,200.58",19.79,"23,181.10",44.98
1745,2011-03-01,300137,"71,731.17",25.85,0.04,"2,656.05",3.70,"7,271.98",10.14,"30,218.43",42.13,"12,899.65",17.98,"18,659.21",26.01
1746,2011-03-01,300138,"49,387.94",9.55,0.02,"1,866.94",3.78,"5,308.20",10.75,"21,353.37",43.24,"9,162.78",18.55,"11,687.11",23.66
1747,2011-03-01,300139,"70,680.48",7.94,0.01,188.57,0.27,"5,039.08",7.13,"24,120.52",34.13,"15,552.66",22.00,"25,771.71",36.46
1748,2011-03-01,300140,"70,676.79",11.44,0.02,"3,279.99",4.64,"4,707.97",6.66,"27,266.89",38.58,"11,197.19",15.84,"24,213.31",34.26
1749,2011-03-01,300141,"37,563.80",14.32,0.04,"2,448.42",6.52,"3,334.44",8.88,"18,084.87",48.14,"6,052.32",16.11,"7,629.43",20.31
1750,2011-03-01,300142,"133,655.92",7.78,0.01,233.43,0.17,932.31,0.70,"45,479.96",34.03,"22,638.62",16.94,"64,363.81",48.16
1751,2011-03-01,300143,"312,120.45",69.28,0.02,"5,168.68",1.66,"29,693.51",9.51,"109,242.59",35.00,"60,345.69",19.33,"107,600.70",34.47
1752,2011-03-01,300144,"125,175.30",19.49,0.02,"5,767.76",4.61,"8,291.26",6.62,"44,847.78",35.83,"20,423.75",16.32,"45,825.27",36.61
1753,2011-03-01,300145,"53,013.04",9.63,0.02,"2,365.17",4.46,"3,731.33",7.04,"26,851.05",50.65,"8,872.17",16.74,"11,183.70",21.10
1754,2011-03-01,300146,"98,914.95",17.96,0.02,299.66,0.30,"1,117.78",1.13,"38,022.91",38.44,"17,929.33",18.13,"41,527.31",41.98
1755,2011-03-01,300147,"132,659.07",22.45,0.02,"6,258.26",4.72,"9,088.53",6.85,"59,657.31",44.97,"23,387.94",17.63,"34,244.58",25.81
1756,2011-03-01,300148,"64,863.85",13.02,0.02,"3,318.00",5.12,"6,070.87",9.36,"30,300.03",46.71,"11,155.94",17.20,"14,005.98",21.59
1757,2011-03-01,300149,"80,993.44",15.67,0.02,"4,028.71",4.97,"8,220.77",10.15,"36,436.38",44.99,"14,658.81",18.10,"17,633.11",21.77
1758,2011-03-01,300150,"123,732.24",17.86,0.01,"5,449.62",4.40,"7,820.69",6.32,"53,991.78",43.64,"22,556.98",18.23,"33,895.31",27.39
1759,2011-03-01,300151,"32,826.74",5.90,0.02,"1,657.22",5.05,"3,008.99",9.17,"15,251.13",46.46,"5,327.16",16.23,"7,576.35",23.08
1760,2011-03-01,300152,"90,436.34",16.15,0.02,"4,426.72",4.89,"6,495.07",7.18,"40,873.88",45.20,"16,048.96",17.75,"22,575.56",24.96
1761,2011-03-01,300153,"59,762.11",11.47,0.02,"3,740.81",6.26,"5,064.42",8.47,"31,001.63",51.88,"8,760.60",14.66,"11,183.18",18.71
1762,2011-03-01,300154,"79,824.84",10.30,0.01,"2,570.72",3.22,"3,924.05",4.92,"30,885.55",38.69,"14,118.33",17.69,"28,315.90",35.47
1763,2011-03-01,300155,"44,795.20",7.11,0.02,"2,857.42",6.38,"3,615.12",8.07,"21,865.44",48.81,"6,917.76",15.44,"9,532.35",21.28
1764,2011-03-01,300156,"73,651.82",8.61,0.01,170.97,0.23,"5,145.55",6.99,"25,698.95",34.89,"14,779.98",20.07,"27,847.76",37.81
1765,2011-03-01,300157,"67,782.26",5.12,0.01,107.35,0.16,"3,382.50",4.99,"17,173.18",25.34,"11,352.10",16.75,"35,762.02",52.76
1766,2011-03-01,300158,"83,597.67",14.68,0.02,"3,984.06",4.77,"6,645.79",7.95,"43,494.03",52.03,"13,083.18",15.65,"16,375.92",19.59
1767,2011-03-01,300159,"77,007.19",18.45,0.02,358.78,0.47,"8,202.45",10.65,"30,207.81",39.23,"15,324.56",19.90,"22,895.14",29.73
1768,2011-03-01,300160,"45,024.99",5.85,0.01,"1,946.30",4.32,"5,211.00",11.57,"22,250.50",49.42,"7,862.21",17.46,"7,749.13",17.21
1769,2011-03-01,300161,"81,470.68",16.67,0.02,"3,020.08",3.71,"6,968.02",8.55,"32,803.35",40.26,"14,960.96",18.36,"23,701.61",29.09
1770,2011-03-01,300162,"67,985.67",40.50,0.06,"3,914.75",5.76,"5,225.13",7.69,"33,841.09",49.78,"11,001.67",16.18,"13,962.54",20.54
1771,2011-03-01,300163,"46,745.75",9.10,0.02,"1,746.44",3.74,"5,015.15",10.73,"23,107.77",49.43,"8,766.44",18.75,"8,100.84",17.33
1772,2011-03-01,300164,"69,715.33",7.70,0.01,876.83,1.26,"5,001.75",7.17,"29,826.60",42.78,"14,423.55",20.69,"19,578.89",28.08
1773,2011-03-01,300165,"31,241.21",5.02,0.02,159.54,0.51,"2,794.51",8.94,"16,015.23",51.26,"5,499.75",17.60,"6,767.16",21.66
1774,2011-03-01,300166,"83,173.56",15.37,0.02,427.00,0.51,"7,982.58",9.60,"41,078.69",49.39,"16,215.51",19.50,"17,454.41",20.99
1775,2011-03-01,300167,"28,345.87",8.16,0.03,"1,491.63",5.26,"3,118.85",11.00,"14,849.09",52.39,"4,458.99",15.73,"4,419.15",15.59
1776,2011-03-01,300168,"77,171.38",13.26,0.02,"2,893.91",3.75,"8,824.20",11.43,"37,998.42",49.24,"10,866.76",14.08,"16,574.82",21.48
1777,2011-03-01,300169,"92,335.70",14.16,0.02,"3,617.11",3.92,"5,157.03",5.59,"36,854.81",39.91,"16,721.11",18.11,"29,971.49",32.46
1778,2011-03-01,300170,"85,117.56",16.30,0.02,"2,524.62",2.97,"7,817.82",9.18,"40,864.64",48.01,"16,278.47",19.12,"17,615.72",20.70
1779,2011-03-01,300171,"144,973.78",14.52,0.01,428.65,0.30,"14,149.27",9.76,"44,772.04",30.88,"30,365.82",20.95,"55,243.48",38.11
1780,2011-03-01,300172,"76,543.22",15.65,0.02,"3,208.65",4.19,"8,923.31",11.66,"35,282.64",46.10,"14,365.83",18.77,"14,747.15",19.27
1781,2011-03-01,300173,"48,200.72",13.23,0.03,"1,990.56",4.13,"4,440.87",9.21,"23,165.51",48.06,"8,255.69",17.13,"10,334.86",21.44
1782,2011-03-01,300174,"55,371.45",13.61,0.02,"2,171.96",3.92,"4,665.48",8.43,"23,979.98",43.31,"11,956.26",21.59,"12,584.16",22.73
1783,2011-03-01,300175,"101,710.34",21.62,0.02,"6,498.67",6.39,"7,388.44",7.26,"48,913.07",48.09,"16,258.83",15.99,"22,629.71",22.25
1784,2011-03-01,300176,"47,614.27",18.33,0.04,"3,927.81",8.25,"5,121.38",10.76,"24,730.29",51.94,"7,763.52",16.31,"6,052.95",12.71
1785,2011-03-01,300177,"61,183.20",11.46,0.02,382.11,0.62,"6,114.13",9.99,"27,795.71",45.43,"12,105.07",19.78,"14,774.71",24.15
1786,2011-03-01,300178,"68,486.90",10.04,0.01,"2,890.88",4.22,"7,389.84",10.79,"29,533.35",43.12,"12,246.93",17.88,"16,415.85",23.97
1787,2011-03-01,300179,"59,844.65",12.38,0.02,"2,402.20",4.01,"6,013.95",10.05,"23,404.15",39.11,"12,083.04",20.19,"15,928.93",26.62
1788,2011-03-01,300180,"200,972.46",41.99,0.02,"11,359.90",5.65,"15,421.75",7.67,"89,654.44",44.61,"32,296.00",16.07,"52,198.37",25.97
1789,2011-03-01,300181,"65,787.66",15.57,0.02,"2,750.61",4.18,"7,818.73",11.88,"30,053.20",45.68,"11,756.51",17.87,"13,393.03",20.36
1790,2011-03-01,300182,"112,516.01",8.89,0.01,273.73,0.24,"5,929.67",5.27,"30,542.63",27.15,"25,655.96",22.80,"50,105.12",44.53
1791,2011-03-01,300183,"150,414.39",18.34,0.01,"6,617.26",4.40,"9,051.91",6.02,"64,008.17",42.55,"25,894.53",17.22,"44,824.18",29.80
1792,2011-03-01,300184,"84,479.53",18.03,0.02,"4,083.96",4.83,"9,976.04",11.81,"42,518.18",50.33,"13,965.26",16.53,"13,918.05",16.48
1793,2011-03-01,300185,"419,960.63",73.63,0.02,"18,274.24",4.35,"32,820.08",7.82,"225,859.57",53.78,"54,006.47",12.86,"88,926.63",21.17
1794,2011-03-01,300186,"212,201.12",134.64,0.06,"21,058.20",9.92,"25,006.92",11.78,"122,550.78",57.75,"17,647.40",8.32,"25,803.18",12.16
1795,2011-03-01,300187,"225,861.21",35.11,0.02,"7,831.38",3.47,"15,537.95",6.88,"105,386.29",46.66,"32,388.34",14.34,"64,682.14",28.64
1796,2011-03-01,300188,"137,021.56",17.64,0.01,"3,400.94",2.48,"9,910.52",7.23,"72,290.77",52.76,"18,343.55",13.39,"33,058.14",24.13
1797,2011-03-01,300189,"190,551.69",74.88,0.04,"10,342.21",5.43,"25,147.24",13.20,"105,631.91",55.43,"21,212.95",11.13,"28,142.50",14.77
1798,2011-03-01,300190,"198,854.67",30.24,0.02,"1,044.07",0.53,"16,919.48",8.51,"101,081.66",50.83,"26,419.97",13.29,"53,359.26",26.83
1799,2011-03-01,300191,"175,373.43",36.89,0.02,"10,161.98",5.79,"13,350.29",7.61,"97,121.06",55.38,"19,412.11",11.07,"35,291.09",20.12
1800,2011-03-01,300192,"98,056.74",40.27,0.04,"7,038.35",7.18,"14,352.48",14.64,"51,387.93",52.41,"10,315.32",10.52,"14,922.39",15.22
1801,2011-03-01,300193,"60,856.94",32.58,0.05,"4,447.23",7.31,"10,270.72",16.88,"37,231.81",61.18,"3,673.91",6.04,"5,200.70",8.55
1802,2011-03-01,300194,"49,537.04",16.21,0.03,"3,860.00",7.79,"5,601.09",11.31,"34,170.41",68.98,"3,006.99",6.07,"2,882.33",5.82
1803,2011-03-01,300195,"24,210.93",12.30,0.05,"2,103.68",8.69,"3,259.33",13.46,"17,227.45",71.16,764.60,3.16,843.57,3.48
1804,2011-03-01,300196,"80,152.33",42.59,0.05,"8,942.35",11.16,"8,735.77",10.90,"43,554.06",54.34,"6,130.14",7.65,"12,747.42",15.90
1805,2011-03-01,300197,"122,165.86",9.75,0.01,645.66,0.53,"11,508.99",9.42,"85,352.22",69.87,"8,147.38",6.67,"16,501.85",13.51
1806,2011-04-01,300001,"38,808.89",9.06,0.02,"1,991.66",5.13,"2,774.99",7.15,"16,560.44",42.67,"7,429.78",19.14,"10,042.97",25.88
1807,2011-04-01,300002,"108,273.27",50.17,0.05,"6,183.37",5.71,"7,844.80",7.25,"44,035.39",40.67,"18,310.90",16.91,"31,848.65",29.42
