4562,600184,3960000,2016-02-28
4563,600185,1080000,2016-02-28
4564,600186,303000,2016-02-28
4565,600187,814000,2016-02-28
4566,600188,1950000,2016-02-28
4567,600189,1350000,2016-02-28
4568,600190,1700000,2016-02-28
4569,600191,682000,2016-02-28
4570,600192,791000,2016-02-28
4571,600193,610000,2016-02-28
4572,600195,793000,2016-02-28
4573,600196,2580000,2016-02-28
4574,600197,2110000,2016-02-28
4575,600198,3560000,2016-02-28
4576,600199,825000,2016-02-28
4577,600200,1000000,2016-02-28
4578,600201,2450000,2016-02-28
4579,600202,807000,2016-02-28
4580,600203,696000,2016-02-28
4581,600206,644000,2016-02-28
4582,600207,895000,2016-02-28
4583,600208,1830000,2016-02-28
4584,600209,846000,2016-02-28
4585,600210,768000,2016-02-28
4586,600211,768000,2016-02-28
4587,600212,551000,2016-02-28
4588,600213,1640000,2016-02-28
4589,600215,860000,2016-02-28
4590,600216,1310000,2016-02-28
4591,600218,604000,2016-02-28
4592,600219,1720000,2016-02-28
4593,600220,1860000,2016-02-28
4594,600221,11000000,2016-02-28
4595,600222,586000,2016-02-28
4596,600223,682000,2016-02-28
4597,600225,1740000,2016-02-28
4598,600226,1090000,2016-02-28
4599,600227,1140000,2016-02-28
4600,600228,824000,2016-02-28
4601,600229,836000,2016-02-28
4602,600230,953000,2016-02-28
4603,600231,7560000,2016-02-28
4604,600232,718000,2016-02-28
4605,600233,1080000,2016-02-28
4606,600234,4800000,2016-02-28
4607,600235,452000,2016-02-28
4608,600236,982000,2016-02-28
4609,600237,720000,2016-02-28
4610,600238,935000,2016-02-28
4611,600239,1560000,2016-02-28
4612,600240,288000,2016-02-28
4613,600241,545000,2016-02-28
4614,600243,588000,2016-02-28
4615,600246,1400000,2016-02-28
4616,600248,427000,2016-02-28
4617,600249,1970000,2016-02-28
4618,600250,935000,2016-02-28
4619,600251,788000,2016-02-28
4620,600252,1510000,2016-02-28
4621,600255,817000,2016-02-28
4622,600256,1310000,2016-02-28
4623,600257,570000,2016-02-28
4624,600258,1130000,2016-02-28
4625,600259,1260000,2016-02-28
4626,600260,906000,2016-02-28
4627,600261,1800000,2016-02-28
4628,600262,1040000,2016-02-28
4629,600266,11600000,2016-02-28
4630,600267,1440000,2016-02-28
4631,600268,1130000,2016-02-28
4632,600269,1190000,2016-02-28
4633,600270,1150000,2016-02-28
4634,600271,3690000,2016-02-28
4635,600272,1470000,2016-02-28
4636,600273,289000,2016-02-28
4637,600275,3180000,2016-02-28
4638,600276,2340000,2016-02-28
4639,600277,291000,2016-02-28
4640,600278,612000,2016-02-28
4641,600279,1460000,2016-02-28
4642,600280,1980000,2016-02-28
4643,600281,551000,2016-02-28
4644,600282,944000,2016-02-28
4645,600283,1080000,2016-02-28
4646,600284,1090000,2016-02-28
4647,600285,822000,2016-02-28
4648,600287,3960000,2016-02-28
4649,600288,2560000,2016-02-28
4650,600289,1360000,2016-02-28
4651,600290,845000,2016-02-28
4652,600291,662000,2016-02-28
4653,600292,999000,2016-02-28
4654,600293,692000,2016-02-28
4655,600295,69600000,2016-02-28
4656,600297,897000,2016-02-28
4657,600298,2000000,2016-02-28
4658,600299,289000,2016-02-28
4659,600300,764000,2016-02-28
4660,600302,658000,2016-02-28
4661,600303,853000,2016-02-28
4662,600305,798000,2016-02-28
4663,600306,10700000,2016-02-28
4664,600307,916000,2016-02-28
4665,600308,875000,2016-02-28
4666,600309,997000,2016-02-28
4667,600310,839000,2016-02-28
4668,600311,74000,2016-02-28
4669,600312,1910000,2016-02-28
4670,600313,873000,2016-02-28
4671,600315,3480000,2016-02-28
4672,600316,1170000,2016-02-28
4673,600317,1880000,2016-02-28
4674,600318,1020000,2016-02-28
4675,600319,1040000,2016-02-28
4676,600320,1830000,2016-02-28
4677,600321,618000,2016-02-28
4678,600322,593000,2016-02-28
4679,600323,495000,2016-02-28
4680,600325,1110000,2016-02-28
4681,600326,831000,2016-02-28
4682,600327,2820000,2016-02-28
4683,600328,704000,2016-02-28
4684,600329,1380000,2016-02-28
4685,600330,842000,2016-02-28
4686,600331,1000000,2016-02-28
4687,600332,24000000,2016-02-28
4688,600333,647000,2016-02-28
4689,600335,841000,2016-02-28
4690,600336,10800000,2016-02-28
4691,600337,1030000,2016-02-28
4692,600338,764000,2016-02-28
4693,600339,817000,2016-02-28
4694,600340,6800000,2016-02-28
4695,600343,1750000,2016-02-28
4696,600345,978000,2016-02-28
4697,600346,992000,2016-02-28
4698,600348,1560000,2016-02-28
4699,600350,5970000,2016-02-28
4700,600351,1480000,2016-02-28
4701,600352,1300000,2016-02-28
4702,600353,634000,2016-02-28
4703,600354,1100000,2016-02-28
4704,600355,749000,2016-02-28
4705,600356,605000,2016-02-28
4706,600358,1170000,2016-02-28
4707,600359,758000,2016-02-28
4708,600360,801000,2016-02-28
4709,600361,550000,2016-02-28
4710,600362,2330000,2016-02-28
4711,600363,974000,2016-02-28
4712,600365,542000,2016-02-28
4713,600366,1220000,2016-02-28
4714,600367,3280000,2016-02-28
4715,600368,839000,2016-02-28
4716,600369,11700000,2016-02-28
4717,600370,1050000,2016-02-28
4718,600371,1230000,2016-02-28
4719,600372,1090000,2016-02-28
4720,600373,1140000,2016-02-28
4721,600375,714000,2016-02-28
4722,600376,1720000,2016-02-28
4723,600377,850000,2016-02-28
4724,600378,1280000,2016-02-28
4725,600379,1160000,2016-02-28
4726,600380,1660000,2016-02-28
4727,600381,964000,2016-02-28
4728,600382,1130000,2016-02-28
4729,600383,3950000,2016-02-28
4730,600385,371000,2016-02-28
4731,600386,563000,2016-02-28
4732,600387,697000,2016-02-28
4733,600388,1460000,2016-02-28
4734,600389,847000,2016-02-28
4735,600390,1100000,2016-02-28
4736,600391,3290000,2016-02-28
4737,600392,1040000,2016-02-28
4738,600393,705000,2016-02-28
4739,600395,1110000,2016-02-28
4740,600396,732000,2016-02-28
4741,600397,985000,2016-02-28
4742,600398,4580000,2016-02-28
4743,600399,1800000,2016-02-28
4744,600400,737000,2016-02-28
4745,600403,1640000,2016-02-28
4746,600405,8860000,2016-02-28
4747,600406,2180000,2016-02-28
4748,600409,1210000,2016-02-28
4749,600410,2190000,2016-02-28
4750,600415,11900000,2016-02-28
4751,600416,873000,2016-02-28
4752,600418,10400000,2016-02-28
4753,600419,1020000,2016-02-28
4754,600420,1450000,2016-02-28
4755,600421,165000,2016-02-28
4756,600422,6250000,2016-02-28
4757,600423,615000,2016-02-28
4758,600425,1050000,2016-02-28
4759,600426,1130000,2016-02-28
4760,600428,2140000,2016-02-28
4761,600429,1830000,2016-02-28
4762,600432,11800000,2016-02-28
4763,600433,846000,2016-02-28
4764,600435,876000,2016-02-28
4765,600436,8840000,2016-02-28
4766,600438,999000,2016-02-28
4767,600439,3440000,2016-02-28
4768,600446,3230000,2016-02-28
4769,600448,675000,2016-02-28
4770,600449,844000,2016-02-28
4771,600452,549000,2016-02-28
4772,600455,398000,2016-02-28
4773,600456,872000,2016-02-28
4774,600458,1100000,2016-02-28
4775,600459,820000,2016-02-28
4776,600460,1970000,2016-02-28
4777,600461,795000,2016-02-28
4778,600462,423000,2016-02-28
4779,600463,707000,2016-02-28
4780,600466,495000,2016-02-28
4781,600467,1830000,2016-02-28
4782,600468,675000,2016-02-28
4783,600469,751000,2016-02-28
4784,600470,931000,2016-02-28
4785,600475,557000,2016-02-28
4786,600476,587000,2016-02-28
4787,600477,1940000,2016-02-28
4788,600478,1310000,2016-02-28
4789,600479,1060000,2016-02-28
4790,600480,663000,2016-02-28
4791,600481,822000,2016-02-28
4792,600482,1170000,2016-02-28
4793,600483,525000,2016-02-28
4794,600485,1000000,2016-02-28
4795,600486,1030000,2016-02-28
4796,600487,1440000,2016-02-28
4797,600488,949000,2016-02-28
4798,600489,3020000,2016-02-28
4799,600490,439000,2016-02-28
4800,600491,1060000,2016-02-28
4801,600493,655000,2016-02-28
4802,600495,1270000,2016-02-28
4803,600496,792000,2016-02-28
4804,600497,1340000,2016-02-28
4805,600498,2130000,2016-02-28
4806,600499,574000,2016-02-28
4807,600500,1950000,2016-02-28
4808,600501,1070000,2016-02-28
4809,600502,1370000,2016-02-28
4810,600503,3100000,2016-02-28
4811,600505,658000,2016-02-28
4812,600506,364000,2016-02-28
4813,600507,1080000,2016-02-28
4814,600508,2390000,2016-02-28
4815,600509,560000,2016-02-28
4816,600510,1730000,2016-02-28
4817,600511,1220000,2016-02-28
4818,600512,678000,2016-02-28
4819,600513,822000,2016-02-28
4820,600515,1000000,2016-02-28
4821,600516,1190000,2016-02-28
4822,600517,1100000,2016-02-28
4823,600518,2030000,2016-02-28
4824,600519,10000000,2016-02-28
4825,600520,725000,2016-02-28
4826,600521,1450000,2016-02-28
4827,600522,1980000,2016-02-28
4828,600523,740000,2016-02-28
4829,600525,2350000,2016-02-28
4830,600526,1190000,2016-02-28
4831,600527,679000,2016-02-28
4832,600528,3550000,2016-02-28
4833,600529,522000,2016-02-28
4834,600530,1990000,2016-02-28
4835,600531,2210000,2016-02-28
4836,600532,1920000,2016-02-28
4837,600533,973000,2016-02-28
4838,600535,6600000,2016-02-28
4839,600536,17100000,2016-02-28
4840,600537,725000,2016-02-28
4841,600538,196000,2016-02-28
4842,600540,600000,2016-02-28
4843,600543,433000,2016-02-28
4844,600545,1400000,2016-02-28
4845,600546,1370000,2016-02-28
4846,600547,5500000,2016-02-28
4847,600548,1020000,2016-02-28
4848,600549,1960000,2016-02-28
4849,600550,488000,2016-02-28
4850,600551,2030000,2016-02-28
4851,600552,863000,2016-02-28
4852,600555,53600,2016-02-28
4853,600556,753000,2016-02-28
4854,600557,1450000,2016-02-28
4855,600558,36100000,2016-02-28
4856,600559,1260000,2016-02-28
4857,600560,567000,2016-02-28
4858,600561,815000,2016-02-28
4859,600562,1110000,2016-02-28
4860,600563,685000,2016-02-28
4861,600565,977000,2016-02-28
4862,600566,573000,2016-02-28
4863,600567,796000,2016-02-28
4864,600568,889000,2016-02-28
4865,600569,1540000,2016-02-28
4866,600570,3470000,2016-02-28
4867,600571,2170000,2016-02-28
4868,600572,3960000,2016-02-28
4869,600573,755000,2016-02-28
4870,600575,977000,2016-02-28
4871,600576,515000,2016-02-28
4872,600577,546000,2016-02-28
4873,600578,573000,2016-02-28
4874,600579,336000,2016-02-28
4875,600580,1030000,2016-02-28
4876,600581,3090000,2016-02-28
4877,600582,1270000,2016-02-28
4878,600583,1410000,2016-02-28
4879,600584,1860000,2016-02-28
4880,600585,3120000,2016-02-28
4881,600586,771000,2016-02-28
4882,600587,1950000,2016-02-28
4883,600588,1250000,2016-02-28
4884,600589,596000,2016-02-28
4885,600590,1080000,2016-02-28
4886,600592,483000,2016-02-28
4887,600593,732000,2016-02-28
4888,600594,1110000,2016-02-28
4889,600595,1090000,2016-02-28
4890,600596,901000,2016-02-28
4891,600597,3580000,2016-02-28
4892,600598,9280000,2016-02-28
4893,600599,534000,2016-02-28
4894,600600,10800000,2016-02-28
4895,600601,2030000,2016-02-28
4896,600602,2440000,2016-02-28
4897,600603,305000,2016-02-28
4898,600604,1750000,2016-02-28
4899,600605,389000,2016-02-28
4900,600606,809000,2016-02-28
4901,600609,1140000,2016-02-28
4902,600610,3090000,2016-02-28
4903,600611,1350000,2016-02-28
4904,600612,8310000,2016-02-28
4905,600613,328000,2016-02-28
4906,600614,1780000,2016-02-28
4907,600615,460000,2016-02-28
4908,600616,721000,2016-02-28
4909,600617,4130000,2016-02-28
4910,600618,1470000,2016-02-28
4911,600619,693000,2016-02-28
4912,600620,861000,2016-02-28
4913,600621,424000,2016-02-28
4914,600622,716000,2016-02-28
4915,600623,976000,2016-02-28
4916,600624,1240000,2016-02-28
4917,600626,783000,2016-02-28
4918,600628,71000000,2016-02-28
4919,600629,944000,2016-02-28
4920,600630,920000,2016-02-28
4921,600633,1600000,2016-02-28
4922,600634,602000,2016-02-28
4923,600635,1380000,2016-02-28
4924,600636,1230000,2016-02-28
4925,600637,29300000,2016-02-28
4926,600638,1010000,2016-02-28
4927,600639,6030000,2016-02-28
4928,600640,746000,2016-02-28
4929,600641,582000,2016-02-28
4930,600642,951000,2016-02-28
4931,600643,312000,2016-02-28
4932,600645,1610000,2016-02-28
4933,600647,522000,2016-02-28
4934,600648,18100000,2016-02-28
4935,600649,1400000,2016-02-28
4936,600650,1880000,2016-02-28
4937,600651,1710000,2016-02-28
4938,600652,1480000,2016-02-28
4939,600653,692000,2016-02-28
4940,600654,1820000,2016-02-28
4941,600655,1750000,2016-02-28
4942,600657,3990000,2016-02-28
4943,600658,16300000,2016-02-28
4944,600660,2200000,2016-02-28
4945,600661,1160000,2016-02-28
4946,600662,764000,2016-02-28
4947,600663,32400000,2016-02-28
4948,600664,1010000,2016-02-28
4949,600665,2820000,2016-02-28
4950,600666,656000,2016-02-28
4951,600667,1010000,2016-02-28
4952,600668,682000,2016-02-28
4953,600671,820000,2016-02-28
4954,600673,524000,2016-02-28
4955,600674,956000,2016-02-28
4956,600675,9600000,2016-02-28
4957,600676,734000,2016-02-28
4958,600677,1350000,2016-02-28
4959,600678,976000,2016-02-28
4960,600679,3770000,2016-02-28
4961,600680,1640000,2016-02-28
4962,600681,433000,2016-02-28
4963,600682,1420000,2016-02-28
4964,600683,3600000,2016-02-28
4965,600684,846000,2016-02-28
4966,600685,463000,2016-02-28
4967,600686,3960000,2016-02-28
4968,600687,741000,2016-02-28
4969,600688,3410000,2016-02-28
4970,600689,932000,2016-02-28
4971,600690,3520000,2016-02-28
4972,600692,545000,2016-02-28
4973,600693,2220000,2016-02-28
4974,600694,1140000,2016-02-28
4975,600695,162000,2016-02-28
4976,600696,2070000,2016-02-28
4977,600697,1310000,2016-02-28
4978,600698,1940000,2016-02-28
4979,600699,1170000,2016-02-28
4980,600701,717000,2016-02-28
4981,600702,1480000,2016-02-28
4982,600703,2230000,2016-02-28
4983,600704,1020000,2016-02-28
4984,600705,1170000,2016-02-28
4985,600706,1240000,2016-02-28
4986,600707,864000,2016-02-28
4987,600708,267000,2016-02-28
4988,600711,877000,2016-02-28
4989,600712,1390000,2016-02-28
4990,600713,1100000,2016-02-28
4991,600714,1230000,2016-02-28
4992,600716,631000,2016-02-28
4993,600717,19900000,2016-02-28
4994,600718,3330000,2016-02-28
4995,600719,478000,2016-02-28
4996,600720,9420000,2016-02-28
4997,600721,1710000,2016-02-28
4998,600723,473000,2016-02-28
4999,600724,986000,2016-02-28
5000,600725,638000,2016-02-28
5001,600726,914000,2016-02-28
5002,600727,460000,2016-02-28
5003,600728,684000,2016-02-28
5004,600729,1860000,2016-02-28
5005,600730,1390000,2016-02-28
5006,600731,532000,2016-02-28
5007,600733,42500000,2016-02-28
5008,600734,699000,2016-02-28
5009,600735,1290000,2016-02-28
5010,600736,1370000,2016-02-28
5011,600737,2250000,2016-02-28
5012,600738,529000,2016-02-28
5013,600739,1410000,2016-02-28
5014,600740,929000,2016-02-28
5015,600741,1120000,2016-02-28
5016,600742,706000,2016-02-28
5017,600743,2950000,2016-02-28
5018,600744,881000,2016-02-28
5019,600745,745000,2016-02-28
5020,600746,631000,2016-02-28
5021,600747,726000,2016-02-28
5022,600748,1610000,2016-02-28
5023,600749,6760000,2016-02-28
5024,600750,1300000,2016-02-28
5025,600751,496000,2016-02-28
5026,600753,545000,2016-02-28
5027,600754,1390000,2016-02-28
5028,600755,1500000,2016-02-28
5029,600756,1660000,2016-02-28
5030,600757,1180000,2016-02-28
5031,600758,365000,2016-02-28
5032,600759,4490000,2016-02-28
5033,600760,1100000,2016-02-28
5034,600761,1160000,2016-02-28
5035,600763,851000,2016-02-28
5036,600764,1160000,2016-02-28
5037,600765,1220000,2016-02-28
5038,600766,1010000,2016-02-28
5039,600767,509000,2016-02-28
5040,600768,847000,2016-02-28
5041,600769,522000,2016-02-28
5042,600770,1000000,2016-02-28
5043,600771,628000,2016-02-28
5044,600773,799000,2016-02-28
5045,600774,640000,2016-02-28
5046,600775,902000,2016-02-28
5047,600776,1460000,2016-02-28
5048,600777,851000,2016-02-28
5049,600778,777000,2016-02-28
5050,600780,539000,2016-02-28
5051,600781,1260000,2016-02-28
5052,600782,649000,2016-02-28
5053,600783,960000,2016-02-28
5054,600784,878000,2016-02-28
5055,600785,2310000,2016-02-28
5056,600787,1190000,2016-02-28
5057,600789,1170000,2016-02-28
5058,600790,9260000,2016-02-28
5059,600791,476000,2016-02-28
5060,600792,581000,2016-02-28
5061,600794,586000,2016-02-28
5062,600795,2920000,2016-02-28
5063,600796,432000,2016-02-28
5064,600797,1820000,2016-02-28
5065,600798,1540000,2016-02-28
5066,600800,490000,2016-02-28
5067,600801,1860000,2016-02-28
5068,600802,1020000,2016-02-28
5069,600803,211000,2016-02-28
5070,600804,3090000,2016-02-28
5071,600805,687000,2016-02-28
5072,600806,1850000,2016-02-28
5073,600807,903000,2016-02-28
5074,600808,1200000,2016-02-28
5075,600809,2240000,2016-02-28
5076,600810,383000,2016-02-28
5077,600811,2060000,2016-02-28
5078,600812,2890000,2016-02-28
5079,600814,904000,2016-02-28
5080,600815,722000,2016-02-28
5081,600816,1980000,2016-02-28
5082,600818,1450000,2016-02-28
5083,600819,681000,2016-02-28
5084,600820,1120000,2016-02-28
5085,600821,456000,2016-02-28
5086,600822,1440000,2016-02-28
5087,600823,1130000,2016-02-28
5088,600824,442000,2016-02-28
5089,600825,1430000,2016-02-28
5090,600826,757000,2016-02-28
5091,600827,923000,2016-02-28
5092,600828,1400000,2016-02-28
5093,600829,688000,2016-02-28
5094,600830,697000,2016-02-28
5095,600831,6330000,2016-02-28
5096,600833,1450000,2016-02-28
5097,600834,939000,2016-02-28
5098,600835,5080000,2016-02-28
5099,600836,979000,2016-02-28
5100,600837,25100000,2016-02-28
5101,600838,1850000,2016-02-28
5102,600839,3950000,2016-02-28
5103,600841,1110000,2016-02-28
5104,600843,656000,2016-02-28
5105,600844,669000,2016-02-28
5106,600845,1610000,2016-02-28
5107,600846,1660000,2016-02-28
5108,600847,702000,2016-02-28
5109,600848,2360000,2016-02-28
5110,600850,983000,2016-02-28
5111,600851,737000,2016-02-28
5112,600853,582000,2016-02-28
5113,600854,316000,2016-02-28
5114,600855,1360000,2016-02-28
5115,600856,300000,2016-02-28
5116,600857,269000,2016-02-28
5117,600858,704000,2016-02-28
5118,600859,42900000,2016-02-28
5119,600860,1160000,2016-02-28
5120,600861,709000,2016-02-28
5121,600862,1750000,2016-02-28
5122,600863,835000,2016-02-28
5123,600864,687000,2016-02-28
5124,600865,863000,2016-02-28
5125,600866,602000,2016-02-28
5126,600867,1160000,2016-02-28
5127,600868,1440000,2016-02-28
5128,600869,1780000,2016-02-28
5129,600871,590000,2016-02-28
5130,600872,1070000,2016-02-28
5131,600873,3750000,2016-02-28
5132,600874,1550000,2016-02-28
5133,600875,3540000,2016-02-28
5134,600876,1890000,2016-02-28
5135,600877,879000,2016-02-28
5136,600879,2940000,2016-02-28
5137,600880,1440000,2016-02-28
5138,600881,1220000,2016-02-28
5139,600882,1940000,2016-02-28
5140,600883,407000,2016-02-28
5141,600884,1590000,2016-02-28
5142,600885,405000,2016-02-28
5143,600886,1700000,2016-02-28
5144,600887,3030000,2016-02-28
5145,600888,828000,2016-02-28
5146,600889,599000,2016-02-28
5147,600890,967000,2016-02-28
5148,600891,489000,2016-02-28
5149,600892,424000,2016-02-28
5150,600893,1160000,2016-02-28
5151,600894,798000,2016-02-28
5152,600895,3970000,2016-02-28
5153,600896,966000,2016-02-28
5154,600897,797000,2016-02-28
5155,600898,987000,2016-02-28
5156,600900,2110000,2016-02-28
5157,600917,941000,2016-02-28
5158,600958,6540000,2016-02-28
5159,600959,2050000,2016-02-28
5160,600960,1260000,2016-02-28
5161,600961,760000,2016-02-28
5162,600963,841000,2016-02-28
5163,600965,698000,2016-02-28
5164,600966,818000,2016-02-28
5165,600967,1220000,2016-02-28
5166,600969,569000,2016-02-28
5167,600970,1420000,2016-02-28
5168,600971,1160000,2016-02-28
5169,600973,663000,2016-02-28
5170,600975,852000,2016-02-28
5171,600976,409000,2016-02-28
5172,600978,1730000,2016-02-28
5173,600979,687000,2016-02-28
5174,600980,560000,2016-02-28
5175,600981,398000,2016-02-28
5176,600982,554000,2016-02-28
5177,600983,6140000,2016-02-28
5178,600985,422000,2016-02-28
5179,600986,637000,2016-02-28
5180,600987,492000,2016-02-28
5181,600988,1020000,2016-02-28
5182,600990,1070000,2016-02-28
5183,600992,382000,2016-02-28
5184,600993,6660000,2016-02-28
5185,600995,692000,2016-02-28
5186,600997,852000,2016-02-28
5187,600998,3240000,2016-02-28
5188,600999,13200000,2016-02-28
5189,601000,1780000,2016-02-28
5190,601001,1290000,2016-02-28
5191,601002,1310000,2016-02-28
5192,601003,717000,2016-02-28
5193,601005,2040000,2016-02-28
5194,601006,4020000,2016-02-28
5195,601007,1980000,2016-02-28
5196,601008,72900000,2016-02-28
5197,601009,12100000,2016-02-28
5198,601010,872000,2016-02-28
5199,601011,1190000,2016-02-28
5200,601012,1730000,2016-02-28
5201,601015,328000,2016-02-28
5202,601016,652000,2016-02-28
5203,601018,4840000,2016-02-28
5204,601021,12000000,2016-02-28
5205,601028,660000,2016-02-28
5206,601038,687000,2016-02-28
5207,601058,357000,2016-02-28
5208,601069,866000,2016-02-28
5209,601088,3310000,2016-02-28
5210,601098,1120000,2016-02-28
5211,601099,100000000,2016-02-28
5212,601100,82300,2016-02-28
5213,601101,919000,2016-02-28
5214,601106,5260000,2016-02-28
5215,601107,762000,2016-02-28
5216,601111,5760000,2016-02-28
5217,601113,279000,2016-02-28
5218,601116,741000,2016-02-28
5219,601117,9320000,2016-02-28
5220,601118,1260000,2016-02-28
5221,601126,1350000,2016-02-28
5222,601137,417000,2016-02-28
5223,601139,1960000,2016-02-28
5224,601158,826000,2016-02-28
5225,601166,32500000,2016-02-28
5226,601168,1400000,2016-02-28
5227,601169,19100000,2016-02-28
5228,601177,373000,2016-02-28
5229,601179,1270000,2016-02-28
5230,601186,18400000,2016-02-28
5231,601188,610000,2016-02-28
5232,601198,6670000,2016-02-28
5233,601199,490000,2016-02-28
5234,601208,517000,2016-02-28
5235,601211,25900000,2016-02-28
5236,601216,435000,2016-02-28
5237,601218,455000,2016-02-28
5238,601222,123000,2016-02-28
5239,601225,1600000,2016-02-28
5240,601226,1740000,2016-02-28
5241,601231,970000,2016-02-28
5242,601233,697000,2016-02-28
5243,601238,2960000,2016-02-28
5244,601258,2720000,2016-02-28
5245,601288,73100000,2016-02-28
5246,601311,797000,2016-02-28
5247,601313,550000,2016-02-28
5248,601318,36800000,2016-02-28
5249,601328,55300000,2016-02-28
5250,601333,1790000,2016-02-28
5251,601336,13100000,2016-02-28
5252,601339,494000,2016-02-28
5253,601368,994000,2016-02-28
5254,601369,736000,2016-02-28
5255,601377,8980000,2016-02-28
5256,601388,607000,2016-02-28
5257,601390,6140000,2016-02-28
5258,601398,75800000,2016-02-28
5259,601515,2100000,2016-02-28
5260,601518,834000,2016-02-28
5261,601519,31000000,2016-02-28
5262,601555,5320000,2016-02-28
5263,601558,1450000,2016-02-28
5264,601566,3530000,2016-02-28
5265,601567,266000,2016-02-28
5266,601579,4280000,2016-02-28
5267,601588,1080000,2016-02-28
5268,601599,601000,2016-02-28
5269,601600,5540000,2016-02-28
5270,601601,2730000,2016-02-28
5271,601607,3200000,2016-02-28
5272,601608,1190000,2016-02-28
5273,601616,422000,2016-02-28
5274,601618,1780000,2016-02-28
5275,601628,26000000,2016-02-28
5276,601633,13900000,2016-02-28
5277,601636,791000,2016-02-28
5278,601666,753000,2016-02-28
5279,601668,26700000,2016-02-28
5280,601669,5830000,2016-02-28
5281,601677,1880000,2016-02-28
5282,601678,624000,2016-02-28
5283,601688,18700000,2016-02-28
5284,601689,326000,2016-02-28
5285,601699,1110000,2016-02-28
5286,601700,513000,2016-02-28
5287,601717,840000,2016-02-28
5288,601718,1360000,2016-02-28
5289,601727,5730000,2016-02-28
5290,601766,53200000,2016-02-28
5291,601777,815000,2016-02-28
5292,601788,13900000,2016-02-28
5293,601789,724000,2016-02-28
5294,601798,387000,2016-02-28
5295,601799,424000,2016-02-28
5296,601800,4030000,2016-02-28
5297,601801,839000,2016-02-28
5298,601808,1430000,2016-02-28
5299,601818,36800000,2016-02-28
5300,601857,53300000,2016-02-28
5301,601866,2760000,2016-02-28
5302,601872,1150000,2016-02-28
5303,601877,2990000,2016-02-28
5304,601880,4240000,2016-02-28
5305,601886,613000,2016-02-28
5306,601888,5470000,2016-02-28
5307,601890,755000,2016-02-28
5308,601898,2450000,2016-02-28
5309,601899,2760000,2016-02-28
5310,601901,9710000,2016-02-28
5311,601908,926000,2016-02-28
5312,601918,1620000,2016-02-28
5313,601919,6360000,2016-02-28
5314,601928,2010000,2016-02-28
5315,601929,910000,2016-02-28
5316,601933,6820000,2016-02-28
5317,601939,70700000,2016-02-28
5318,601958,658000,2016-02-28
5319,601965,673000,2016-02-28
5320,601968,466000,2016-02-28
5321,601969,632000,2016-02-28
5322,601985,5380000,2016-02-28
5323,601988,74600000,2016-02-28
5324,601989,6160000,2016-02-28
5325,601991,1570000,2016-02-28
5326,601992,1110000,2016-02-28
5327,601996,453000,2016-02-28
5328,601998,37500000,2016-02-28
5329,601999,12800000,2016-02-28
5330,603000,91700000,2016-02-28
5331,603001,684000,2016-02-28
5332,603002,558000,2016-02-28
5333,603003,457000,2016-02-28
5334,603005,605000,2016-02-28
5335,603006,307000,2016-02-28
5336,603008,5860000,2016-02-28
5337,603009,601000,2016-02-28
5338,603010,319000,2016-02-28
5339,603011,392000,2016-02-28
5340,603012,194000,2016-02-28
5341,603015,256000,2016-02-28
5342,603017,163000,2016-02-28
5343,603018,1740000,2016-02-28
5344,603019,1760000,2016-02-28
5345,603020,138000,2016-02-28
5346,603021,342000,2016-02-28
5347,603022,244000,2016-02-28
5348,603023,175000,2016-02-28
5349,603025,730000,2016-02-28
5350,603026,409000,2016-02-28
5351,603030,464000,2016-02-28
5352,603066,309000,2016-02-28
5353,603077,358000,2016-02-28
5354,603085,1220000,2016-02-28
5355,603088,249000,2016-02-28
5356,603099,64700000,2016-02-28
5357,603100,337000,2016-02-28
5358,603108,532000,2016-02-28
5359,603111,472000,2016-02-28
5360,603116,10600000,2016-02-28
5361,603117,228000,2016-02-28
5362,603118,438000,2016-02-28
5363,603123,302000,2016-02-28
5364,603126,498000,2016-02-28
5365,603128,982000,2016-02-28
5366,603158,193000,2016-02-28
5367,603166,400000,2016-02-28
5368,603167,1130000,2016-02-28
5369,603168,1100000,2016-02-28
5370,603169,859000,2016-02-28
5371,603188,251000,2016-02-28
5372,603198,1280000,2016-02-28
5373,603199,452000,2016-02-28
5374,603222,319000,2016-02-28
5375,603223,274000,2016-02-28
5376,603227,416000,2016-02-28
5377,603268,246000,2016-02-28
5378,603288,949000,2016-02-28
5379,603300,284000,2016-02-28
5380,603306,286000,2016-02-28
5381,603308,641000,2016-02-28
5382,603309,347000,2016-02-28
5383,603311,176000,2016-02-28
5384,603315,175000,2016-02-28
5385,603318,435000,2016-02-28
5386,603328,417000,2016-02-28
5387,603333,643000,2016-02-28
5388,603338,845000,2016-02-28
5389,603355,414000,2016-02-28
5390,603366,3470000,2016-02-28
5391,603368,525000,2016-02-28
5392,603369,3340000,2016-02-28
5393,603399,693000,2016-02-28
5394,603456,1380000,2016-02-28
5395,603518,417000,2016-02-28
5396,603519,205000,2016-02-28
5397,603555,3380000,2016-02-28
5398,603558,473000,2016-02-28
5399,603566,358000,2016-02-28
5400,603567,2770000,2016-02-28
5401,603568,334000,2016-02-28
5402,603588,499000,2016-02-28
5403,603589,1950000,2016-02-28
5404,603598,418000,2016-02-28
5405,603599,178000,2016-02-28
5406,603600,348000,2016-02-28
5407,603601,679000,2016-02-28
5408,603606,577000,2016-02-28
